align left,same height, 0.5,1,format command align left,format command same height
wizard,values, 0.5,1,wizard dialog,values dialog
xyobject,transformation, 0.5,1,page xyobject,page transformation
same size,element maximize, 0.5,1,format command same size,format command element maximize
title,zvalue, 0.666666666666667,2,set title expression,set zvalue expression,get title expression,get zvalue expression
edit,entry, 0.5,1,add edit,add entry
line,xyarea, 0.5,1,line chart,xyarea chart
stop,remove, 0.5,1,stop thread,remove thread
find,compiling, 0.5,2,start find,start compiling,finished find,finished compiling
item,group, 0.5,1,add item,add group
log,jsqltables, 0.5,1,log pane,jsqltables pane
property,conversion, 0.666666666666667,2,set property value,set conversion value,get property value,get conversion value
jrextended bean,jrbean collection, 0.5,1,jrextended bean data source,jrbean collection data source
add,paste, 0.5,1,add style,paste style
log,project, 0.5,1,log pane,project pane
zoom factor,element position, 0.5,1,get current zoom factor,get current element position
font,variable, 0.5,1,update fonts,update variables
find,ellipse, 0.666666666666667,1,find report element,ellipse report element
box,library, 0.5,1,box panel,library panel
label,series, 0.833333333333333,3,j rtext expression label text changed,j rtext expression series text changed,get label expression,get series expression,set label expression,set series expression
max,editor, 0.666666666666667,2,get max value,get editor value,set max value,set editor value
bar,line, 0.666666666666667,3,bar chart,line chart,read bar plot,read line plot,bar plot,line plot
item,parameter, 0.5,1,add item,add parameter
about,template, 0.5,1,ireport about,ireport template
tokenizer,selection, 0.5,1,string tokenizer,string selection
token,htmltoken, 0.5,1,token marker,htmltoken marker
modify,jnumber, 0.5,1,modify field,jnumber field
zvalue,category, 0.666666666666667,2,set zvalue expression,set category expression,get zvalue expression,get category expression
low,volume, 0.833333333333333,3,j rtext expression low text changed,j rtext expression volume text changed,set low expression,set volume expression,get low expression,get volume expression
report,usable, 0.666666666666667,1,get report width,get usable width
cctoken,tsqltoken, 0.5,1,cctoken marker,tsqltoken marker
path,editor, 0.666666666666667,1,get path value,get editor value
box,xmlreport, 0.666666666666667,2,read box element,read xmlreport element,write box element,write xmlreport element
volume,shapes, 0.666666666666667,2,is show volume,is show shapes,set show volume,set show shapes
serie,jrparameter, 0.5,1,serie dialog,jrparameter dialog
align top,element maximize, 0.5,1,format command align top,format command element maximize
pie,selected, 0.5,1,pie chart,selected chart
current,modified, 0.5,1,capture current,capture modified
image,remove, 0.5,1,image update,remove update
page,anchor, 0.857142857142857,5,j rtext expression area page text changed,j rtext expression area anchor text changed,set hyperlink page expression,set hyperlink anchor expression,set hyperlink page expression,get hyperlink anchor expression,get hyperlink page expression,set hyperlink anchor expression,get hyperlink page expression,get hyperlink anchor expression
same size,align right, 0.5,1,format command same size,format command align right
save,undo, 0.666666666666667,1,set save enebled,set undo enebled
style,jrgroup, 0.5,1,style dialog,jrgroup dialog
group,report, 0.666666666666667,2,after group init,after report init,before group init,before report init
modify,jrsubreport, 0.5,1,modify parameter,jrsubreport parameter
xyseries,xmlfields, 0.5,1,write xyseries,write xmlfields
entry,parameter, 0.5,1,add entry,add parameter
main,jreport, 0.666666666666667,3,main frame,jreport frame,set main frame,set jreport frame,get main frame,get jreport frame
keyword,variable, 0.5,2,remove keyword,remove variable,add keyword,add variable
hobby,explore, 0.5,1,hobby bean,explore bean
plot,xmlparameters, 0.5,1,write plot,write xmlparameters
line,image, 0.666666666666667,1,line report element,image report element
add,modify, 0.5,3,add parameter,modify parameter,add field,modify field,add variable,modify variable
add,jrversion, 0.5,1,add item,jrversion item
node,datasource, 0.5,1,create node,create datasource
prompt,jrproperty, 0.5,1,prompt dialog,jrproperty dialog
value,state, 0.5,1,value changed,state changed
serie,connection, 0.666666666666667,3,set serie expression,set connection expression,get serie expression,get connection expression,serie dialog,connection dialog
high,category, 0.666666666666667,2,set high expression,set category expression,get high expression,get category expression
report,maximized, 0.666666666666667,2,get report frame,get maximized frame,set report frame,set maximized frame
field,property, 0.5,1,update fields,update properties
mark,cursor, 0.666666666666667,1,get mark position,get cursor position
splash,jrparameter, 0.5,1,splash dialog,jrparameter dialog
name,type, 0.666666666666667,2,set serie name,set serie type,get serie name,get serie type
element,directory, 0.666666666666667,2,get report element,get report directory,set report element,set report directory
group,variable, 0.5,2,update groups,update variables,add group,add variable
value,series, 0.833333333333333,3,j rtext expression value text changed,j rtext expression series text changed,set value expression,set series expression,get value expression,get series expression
same width,align bottom, 0.5,1,format command same width,format command align bottom
styles,jrfont, 0.5,1,styles dialog,jrfont dialog
init,export, 0.666666666666667,1,after page init,after page export
styles,jrparameter, 0.5,1,styles dialog,jrparameter dialog
serie,reset, 0.666666666666667,2,set serie type,set reset type,get serie type,get reset type
mouse,document, 0.5,1,mouse handler,document handler
data source,hyperlink reference, 0.5,2,set data source expression,set hyperlink reference expression,get data source expression,get hyperlink reference expression
find,graphic, 0.666666666666667,1,find report element,graphic report element
write,category, 0.5,1,write dataset,category dataset
key,chart, 0.666666666666667,2,get key name,get chart name,set key name,set chart name
prev,export, 0.5,1,prev page,export page
dialog,string, 0.5,1,import dialog,import string
font,value, 0.666666666666667,5,update fonts,update values,fonts dialog,values dialog,set default font,set default value,get default font,get default value,font changed,value changed
delete,ungroup, 0.666666666666667,1,delete selected elements,ungroup selected elements
styles,jrfield, 0.5,1,styles dialog,jrfield dialog
close,xvalue, 0.666666666666667,2,get close expression,get xvalue expression,set close expression,set xvalue expression
fields,selection, 0.5,1,update fields,update selection
import,jrparameter, 0.5,1,import dialog,jrparameter dialog
open,close, 0.833333333333333,7,j rtext expression open text changed,j rtext expression close text changed,is show open ticks,set show close ticks,is show open ticks,is show close ticks,set show open ticks,set show close ticks,is show close ticks,set show open ticks,set open expression,set close expression,get open expression,get close expression
project,jmdidesktop, 0.5,1,project pane,jmdidesktop pane
fonts,jrparameter, 0.5,1,fonts dialog,jrparameter dialog
prompt,compatibility, 0.5,1,prompt dialog,compatibility dialog
font,compatible, 0.5,1,fonts dialog,compatibility dialog
report,current, 0.666666666666667,2,set report directory,set current directory,get report directory,get current directory
group,token, 0.5,1,add group,add token
add,evaluate, 0.666666666666667,2,get added group,get evaluation group,set added group,set evaluation group
edit,token, 0.5,1,add edit,add token
key,group, 0.5,2,get next element key,get old element group,get next element key,get new element group
iconed,import, 0.5,1,iconed string,import string
entry,items, 0.5,1,add entry,add items
margin,padding, 0.666666666666667,8,set left margin,set left padding,get left margin,get left padding,get top margin,get top padding,set top margin,set top padding,get bottom margin,get bottom padding,set bottom margin,set bottom padding,get right margin,get right padding,set right margin,set right padding
variable,property, 0.5,1,update variables,update properties
style,properties, 0.5,1,style dialog,properties dialog
scale,jrfield, 0.666666666666667,1,get scale type,get jrfield type
text,object, 0.666666666666667,1,set selected text,set selected object
xmltoken,sqltoken, 0.5,1,xmltoken marker,sqltoken marker
groups,connection, 0.5,1,groups dialog,connection dialog
style,jrfield, 0.5,1,style dialog,jrfield dialog
label,select, 0.666666666666667,2,set label expression,set select expression,get label expression,get select expression
start date,anchor name, 0.5,2,get start date expression,get anchor name expression,set start date expression,set anchor name expression
element,jrproperty, 0.5,1,add element,add jrproperty
fonts,wizard, 0.5,1,fonts dialog,wizard dialog
key,category, 0.666666666666667,2,set key expression,set category expression,get key expression,get category expression
reset,category, 0.5,1,reset series,category series
tree,create, 0.5,1,tree node,create node
mouse,component, 0.5,1,mouse handler,component handler
element,conversion, 0.666666666666667,1,set element value,set conversion value
char,page, 0.5,2,next char,next page,prev page,prev char
value,option, 0.5,1,values dialog,options dialog
htmltoken,plsqltoken, 0.5,1,htmltoken marker,plsqltoken marker
print,string, 0.5,1,print writer,string writer
minimum,preferred, 0.666666666666667,2,minimum layout size,preferred layout size,get minimum size,get preferred size
group,connections, 0.5,1,group dialog,connections dialog
writer,tokenizer, 0.5,1,string writer,string tokenizer
init,jtable, 0.5,1,init frame,jtable frame
person beans,jrextended bean, 0.5,1,person beans data source,jrextended bean data source
token,sqltoken, 0.5,1,token marker,sqltoken marker
xmlreport,xmlgraphic, 0.666666666666667,1,write xmlreport element,write xmlgraphic element
token,element, 0.5,1,add token,add element
series,category, 0.666666666666667,2,get series expression,get category expression,set series expression,set category expression
area,xyarea, 0.5,1,area chart,xyarea chart
type,release, 0.5,1,key typed,key released
combo number,properties dialog, 0.5,1,set element combo number,set element properties dialog
style,jrproperty, 0.5,2,style dialog,jrproperty dialog,add style,add jrproperty
date,connection, 0.666666666666667,2,get date expression,get connection expression,set date expression,set connection expression
style,property, 0.5,2,update styles,update properties,styles dialog,properties dialog
band,parameter, 0.5,1,update bands,update parameters
xmltoken,htmltoken, 0.5,1,xmltoken marker,htmltoken marker
fonts,splash, 0.5,1,fonts dialog,splash dialog
